LOC5579277,"forkhead box protein I1, transcript variant X1",
LOC5563562,"G-box-binding factor, transcript variant X2",
LOC110678601,zinc finger CCCH-type with G patch domain-containing protein,
LOC5575415,zinc finger protein 260,
LOC5575413,zinc finger protein 569,
LOC5575409,oocyte zinc finger protein XlCOF22,
LOC5566890,zinc finger protein 43,
LOC5566842,zinc finger protein with KRAB and SCAN domains 3,
LOC5569096,polycomb protein Scm,
LOC5569939,"nuclear receptor subfamily 2 group E member 1, transcript variant X1",
LOC5571092,"T-box transcription factor TBX1-A, transcript variant X1",
LOC5571062,zinc finger protein 888,
LOC5567274,"zinc finger protein 768, transcript variant X4",
LOC5567271,"zinc finger protein 583, transcript variant X1",
LOC5567275,zinc finger protein with KRAB and SCAN domains 5,
LOC110678287,DNA-binding protein K10,
LOC5576000,nuclear receptor subfamily 2 group F member 1-B,
LOC5575998,"centrosome-associated zinc finger protein CP190, transcript variant X6",
LOC5575987,"zinc finger protein rotund, transcript variant X2",
LOC5565476,"zinc finger protein rotund, transcript variant X1",
LOC5572953,zinc finger protein 676,
LOC5572955,zinc finger protein 436,
LOC5564180,GS homeobox 1,
LOC5572319,zinc finger SWIM domain-containing protein 7,
LOC5573882,zinc finger and SCAN domain-containing protein 21,
LOC5573053,"box A-binding factor, transcript variant X4",
LOC110679011,zinc finger C2HC domain-containing protein 1C-like,
LOC5563988,zinc finger protein 883,
LOC5563987,homeobox protein Nkx-6.1,
LOC5579948,zinc finger and SCAN domain-containing protein 2,
LOC110679532,zinc finger protein 239-like,
LOC110678131,zinc finger and SCAN domain-containing protein 23-like,
LOC110678132,zinc finger and SCAN domain-containing protein 23-like,
LOC5579937,F-box/LRR-repeat protein 7,
LOC110678895,zinc finger CCHC domain-containing protein 10,
LOC110678451,"zinc finger protein 239-like, transcript variant X2",
LOC5577811,PR domain zinc finger protein 5,
LOC5573602,U11/U12 small nuclear ribonucleoprotein 48 kDa protein,
LOC5573576,zinc finger protein 652-A,
LOC5573575,"zinc finger E-box-binding homeobox 1, transcript variant X1",
LOC110677948,"zinc finger protein OZF-like, transcript variant X1",
LOC110678282,"homeobox protein unc-4, transcript variant X3",
LOC5577224,zinc finger protein 93,
LOC110678676,"homeobox protein SIX3-like, transcript variant X1",
LOC5577351,homeobox protein SIX3,
LOC5570988,"zinc finger protein 436, transcript variant X2",
LOC5570989,probable small nuclear ribonucleoprotein G,
LOC5566956,zinc finger MYND domain-containing protein 11,
LOC5574437,required for meiotic nuclear division protein 1 homolog,
LOC5568992,homeobox protein unc-4,
LOC5565407,"homeobox protein ceh-8, transcript variant X2",
LOC110677735,"LIM/homeobox protein Lhx5, transcript variant X2",
LOC110677941,zinc finger BED domain-containing protein 4-like,
LOC5564774,"visual system homeobox 2, transcript variant X4",
LOC5564778,"zinc finger protein 25, transcript variant X2",
LOC5564777,zinc finger CCHC domain-containing protein 4,
LOC5577027,nuclear speckle splicing regulatory protein 1,
LOC5572137,zinc finger protein 2 homolog,
LOC5570031,zinc finger CCCH domain-containing protein 18,
LOC110678143,nuclear transcription factor Y subunit beta-like,
LOC5568020,zinc finger protein 37 homolog,
LOC5568021,zinc finger protein Xfin,
LOC5578199,"zinc finger protein 394, transcript variant X3",
LOC5578198,zinc finger protein 28,
LOC5578202,"oocyte zinc finger protein XlCOF28, transcript variant X2",
LOC5570806,"polycomb protein suz12, transcript variant X2",
LOC5570811,probable helicase with zinc finger domain,
LOC5570813,"zinc finger protein 629, transcript variant X2",
LOC5575480,"F-box/LRR-repeat protein 16, transcript variant X2",
LOC5579476,zinc finger protein 615,
LOC5572120,"F-box only protein 25, transcript variant X1",
LOC23687963,U4/U6 small nuclear ribonucleoprotein Prp31,
LOC5565112,zinc finger protein 426,
LOC5576231,zinc finger protein 600,
LOC5576225,zinc finger protein 850,
LOC5576213,PEST proteolytic signal-containing nuclear protein,
LOC5571168,"zinc finger protein 2 homolog, transcript variant X3",
LOC5571174,"zinc finger protein 678, transcript variant X1",
LOC5574555,probable small nuclear ribonucleoprotein E,
LOC5566618,zinc finger HIT domain-containing protein 3,
LOC5566593,zinc finger protein 502,
LOC5566592,nuclear pore glycoprotein p62,
LOC110678156,nuclear pore glycoprotein p62-like,
LOC5579384,zinc finger protein Xfin,
LOC5570367,"zinc finger protein 714, transcript variant X3",
LOC5569532,"LIM/homeobox protein Lhx9, transcript variant X5",
LOC5575317,"SPRY domain-containing SOCS box protein 3, transcript variant X1",
LOC5571107,"zinc finger protein 665, transcript variant X1",
LOC5574779,zinc finger protein 879,
LOC5578344,nuclear inhibitor of protein phosphatase 1,
LOC5573741,zinc finger protein 490,
LOC5573740,zinc finger protein 519,
LOC5573739,zinc finger protein 684,
LOC5573738,"zinc finger protein 691, transcript variant X2",
LOC5573733,"zinc finger protein jing homolog, transcript variant X1",
LOC5572228,"heterogeneous nuclear ribonucleoprotein L, transcript variant X1",
LOC5572223,"zinc finger CCHC domain-containing protein 24, transcript variant X2",
LOC5565502,oocyte zinc finger protein XlCOF28,
LOC5565510,zinc finger protein 883,
LOC5576927,"homeobox protein extradenticle, transcript variant X4",
LOC5576931,barH-like 1 homeobox protein,
LOC5576933,box C/D snoRNA protein 1,
LOC5574689,zinc finger protein Xfin,
LOC23687474,"zinc finger CCCH domain-containing protein 13, transcript variant X1",
LOC110678447,zinc finger protein 1-like,
LOC5576706,zinc finger protein 2,
LOC5575280,U4/U6 small nuclear ribonucleoprotein Prp3,
LOC5575222,CXXC-type zinc finger protein 1,
LOC5573628,zinc finger and BTB domain-containing protein 17,
LOC110678700,zinc finger protein 675-like,
LOC5563817,zinc finger protein 260,
LOC5563820,zinc finger protein 652-B,
LOC5563814,zinc finger protein 2,
LOC110678862,CENPB DNA-binding domain-containing protein 1-like,
LOC110678934,"CENPB DNA-binding domain-containing protein 1-like, transcript variant X2",
LOC5571581,homeobox protein SIX1,
LOC5564338,zinc finger protein OZF,
LOC5563893,zinc finger protein 271,
LOC5574296,gastrula zinc finger protein XlCGF46.1,
LOC23687844,zinc finger protein 189,
LOC5563996,gastrula zinc finger protein XlCGF57.1,
LOC5577097,nuclear pore complex protein Nup85,
LOC5577465,zinc finger E-box-binding homeobox 1,
LOC5568709,zinc finger and SCAN domain-containing protein 2,
LOC5577177,zinc finger and SCAN domain-containing protein 31,
LOC5576821,"zinc finger protein 425, transcript variant X2",
LOC5576820,"zinc finger and SCAN domain-containing protein 21, transcript variant X1",
LOC110678042,"zinc finger protein 768-like, transcript variant X2",
LOC110677761,zinc finger protein 665-like,
LOC5574961,F-box/WD repeat-containing protein 4,
LOC110678781,"zinc finger BED domain-containing protein 4, transcript variant X1",
LOC5580238,TATA-box-binding protein,
LOC5572402,zinc finger protein 853,
LOC5574671,zinc finger protein 708,
LOC23687433,zinc finger protein 37 homolog,
LOC110678604,zinc finger protein 25-like,
LOC5565744,zinc finger protein 454,
LOC110678004,"zinc finger protein 431-like, transcript variant X2",
LOC5565722,zinc finger and SCAN domain-containing protein 2,
LOC5565738,"zinc finger protein 729, transcript variant X2",
LOC5571026,F-box/SPRY domain-containing protein 1,
LOC5577776,GATA zinc finger domain-containing protein 8,
LOC110678585,"paired box protein Pax-6-like, transcript variant X1",
LOC5567244,"zinc finger protein 26, transcript variant X1",
LOC5567241,"zinc finger protein 236, transcript variant X1",
LOC5567222,"single-stranded DNA-binding protein 3, transcript variant X5",
LOC5567210,zinc finger protein sens,
LOC5567178,F-box only protein 42,
LOC5578575,"homeobox protein vnd, transcript variant X1",
LOC5571209,zinc finger protein 676,
LOC5571199,zinc finger protein 350,
LOC110673992,zinc finger and SCAN domain-containing protein 31-like,
LOC5575528,zinc finger protein 449,
LOC110678386,"zinc finger protein 43-like, transcript variant X1",
LOC5575531,"zinc finger protein 620, transcript variant X3",
LOC110679573,zinc finger protein 277-like,
LOC110678302,GATA zinc finger domain-containing protein 14-like,
LOC5579120,zinc finger protein 711,
LOC5572087,"zinc finger protein OZF, transcript variant X1",
LOC5572089,zinc finger E-box-binding homeobox 1,
LOC5572085,zinc finger protein 234,
LOC5566047,"DNA-binding protein D-ETS-4, transcript variant X2",
LOC110678349,zinc finger protein 227-like,
LOC110678055,F-box/LRR-repeat protein 2-like,
LOC5580210,"F-box/LRR-repeat protein 13, transcript variant X1",
LOC110679014,"F-box/LRR-repeat protein 13-like, transcript variant X1",
LOC5580213,F-box/LRR-repeat protein 7,
LOC5568264,zinc finger protein 79,
LOC110678935,zinc finger protein 613-like,
LOC5563836,U1 small nuclear ribonucleoprotein A,
LOC5579921,nuclear transcription factor Y subunit alpha,
LOC110678270,paired mesoderm homeobox protein 2B-like,
LOC5568447,"zinc finger protein 675, transcript variant X2",
LOC5577278,chromodomain-helicase-DNA-binding protein Mi-2 homolog,
LOC5571250,zinc finger protein 271,
LOC5571252,zinc finger protein 664,
LOC5571247,zinc finger protein 99,
LOC110678626,"zinc finger protein 189-like, transcript variant X1",
LOC5571246,"zinc finger and SCAN domain-containing protein 12, transcript variant X2",
LOC5573263,homeobox protein vnd,
LOC5573267,polycomb protein Asx,
LOC110678839,"zinc finger C4H2 domain-containing protein-like, transcript variant X2",
LOC5574209,zinc finger protein 665,
LOC5574173,gastrula zinc finger protein XlCGF7.1,
LOC5567487,"F-box/LRR-repeat protein 20, transcript variant X2",
LOC5566550,zinc finger CCCH domain-containing protein 18,
LOC5568973,"zinc finger protein 2 homolog, transcript variant X2",
LOC5568976,zinc finger protein 626,
LOC5564670,zinc finger protein 679,
LOC5568952,"zinc finger protein sens, transcript variant X2",
LOC5565439,"zinc finger protein 436, transcript variant X8",
LOC5564113,"GATA zinc finger domain-containing protein 14, transcript variant X1",
LOC5564120,"zinc finger protein 91, transcript variant X5",
LOC5566716,"putative uncharacterized zinc finger protein 814, transcript variant X1",
LOC5566714,zinc finger protein 184,
LOC5566710,PR domain zinc finger protein 5,
LOC110679839,"zinc finger protein Xfin-like, transcript variant X1",
LOC5566708,"zinc finger protein 521, transcript variant X2",
LOC5566707,zinc finger protein 316,
LOC5566706,zinc finger protein 62,
LOC5566705,zinc finger protein 58,
LOC5566704,PR domain zinc finger protein 5,
LOC5568585,U11/U12 small nuclear ribonucleoprotein 35 kDa protein,
LOC5573234,zinc finger and SCAN domain-containing protein 31,
LOC5573232,"gastrula zinc finger protein XlCGF48.2, transcript variant X1",
LOC5573230,zinc finger and BTB domain-containing protein 41,
LOC5573214,"homeobox protein six1b, transcript variant X1",
LOC5573224,zinc finger MYND domain-containing protein 10 homolog,
LOC5573229,F-box/LRR-repeat protein 15,
LOC110677669,F-box/LRR-repeat protein 15-like,
LOC5573207,"zinc finger protein 423 homolog, transcript variant X1",
LOC110680210,bromodomain adjacent to zinc finger domain protein 1A-like,
LOC110680249,oocyte zinc finger protein XlCOF22-like,
LOC5574176,"zinc finger C4H2 domain-containing protein, transcript variant X2",
LOC110680256,zinc finger protein 317-like,
LOC110680273,nuclear migration protein nudC-like,
LOC110680309,zinc finger protein 184-like,
LOC110680339,regulation of nuclear pre-mRNA domain-containing protein 2-like,
LOC110680349,single-stranded DNA-binding protein 2-like,
LOC110680350,single-stranded DNA-binding protein 3-like,
LOC110680362,"box A-binding factor-like, transcript variant X1",
LOC5571440,"zinc finger protein 62 homolog, transcript variant X1",
LOC5577904,zinc finger protein 362,
LOC5572736,U4/U6 small nuclear ribonucleoprotein Prp4,
LOC5572034,forkhead box protein D3,
LOC110680496,nuclear receptor subfamily 2 group E member 1-like,
LOC5566709,"zinc finger protein 628, transcript variant X2",
LOC110680567,putative U5 small nuclear ribonucleoprotein 200 kDa helicase,
LOC110680574,"GATA zinc finger domain-containing protein 11-like, transcript variant X17",
LOC110680575,gastrula zinc finger protein xLCGF3.1-like,
LOC110680748,zinc finger protein 569-like,
LOC110680747,zinc finger protein 827-like,
LOC110680762,zinc finger SWIM domain-containing protein 7-like,
LOC110680805,gastrula zinc finger protein XlCGF57.1-like,
LOC110680890,nuclear transcription factor Y subunit beta-like,
LOC110680935,F-box/LRR-repeat protein 20-like,
LOC110680943,zinc finger protein 32-like,
LOC110680966,zinc finger protein ZXDC-like,
LOC5577282,chromodomain-helicase-DNA-binding protein Mi-2 homolog,
LOC5576713,U1 small nuclear ribonucleoprotein A,
LOC110681091,nuclear pore complex protein Nup107-like,
LOC110681129,"zinc finger protein weckle-like, transcript variant X2",
LOC5577402,"zinc finger protein 426, transcript variant X2",
LOC110681135,zinc finger protein 43-like,
LOC110681145,zinc finger protein 624-like,
LOC110681148,homeobox protein Hox-D10-like,
LOC5569776,"zinc finger protein 2 homolog, transcript variant X2",
LOC5564857,zinc finger CCCH-type with G patch domain-containing protein,
LOC110681250,DNA-binding protein RFXANK-like,
LOC110681304,DNA-binding protein D-ETS-3-like,
LOC5571911,zinc finger protein 277,
LOC110681326,F-box/LRR-repeat protein 13-like,
LOC110681380,zinc finger CCCH domain-containing protein 13-like,
LOC5572337,zinc finger protein Xfin,
LOC110681441,nuclear hormone receptor FTZ-F1-like,
LOC110681443,"paired box protein Pax-6-like, transcript variant X2",
LOC110681468,zinc finger protein 888-like,
LOC5575532,zinc finger protein 43,
LOC5575983,"myc protein, transcript variant X2",
LOC5574525,max-like protein X,
LOC23687941,"protein ovo, transcript variant X2",
LOC5574747,"high mobility group protein DSP1, transcript variant X1",
LOC5579034,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial",
LOC5569205,transcription factor Ouib,
LOC23687658,D(2) dopamine receptor A,
LOC5570650,AP-3 complex subunit delta,
LOC110675318,V-type proton ATPase subunit d 1,
LOC5574253,"carboxypeptidase D, transcript variant X8",
LOC5569922,EF-hand calcium-binding domain-containing protein 1,
LOC5574983,Y+L amino acid transporter 2,
LOC5574728,GDP-D-glucose phosphorylase 1,
LOC5572005,CAD protein,
LOC110676273,negative elongation factor D-like,
Trnam-cau,tRNA-Met,
Trnam-cau_1,tRNA-Met,
LOC5567928,"N-acetyl-D-glucosamine kinase, transcript variant X1",
LOC5569694,"transcription factor btd, transcript variant X1",
LOC5576480,"serine/threonine-protein kinase D1, transcript variant X6",
LOC5576486,ATP-binding cassette sub-family D member 3,
LOC5579374,protein-L-isoaspartate(D-aspartate) O-methyltransferase,
LOC5576302,tether containing UBX domain for GLUT4,
LOC5573557,neutral alpha-glucosidase AB,
LOC110677186,neutral alpha-glucosidase AB-like,
LOC5580112,probable isoaspartyl peptidase/L-asparaginase GA20639,
LOC5580113,isoaspartyl peptidase/L-asparaginase,
LOC5572101,IQ domain-containing protein D,
LOC5575870,run domain Beclin-1-interacting and cysteine-rich domain-containing protein,
LOC5576008,protein max,
LOC5568545,"calpain-D, transcript variant X1",
LOC5572782,"ATP-binding cassette sub-family D member 2, transcript variant X2",
Trnam-cau_2,tRNA-Met,
Trnam-cau_3,tRNA-Met,
LOC5567800,RUN domain-containing protein 1,
LOC5571793,protein Peter pan,
LOC5567076,probable low-specificity L-threonine aldolase 2,
LOC110681498,eukaryotic translation initiation factor 3 subunit D,
LOC5567835,"AP-1 complex subunit sigma-2, transcript variant X1",
LOC5573469,"transcription factor cwo, transcript variant X1",
LOC5563593,L-dopachrome tautomerase yellow-f,
LOC5563570,"L-dopachrome tautomerase yellow-f, transcript variant X1",
LOC5563621,L-dopachrome tautomerase yellow-f2,
LOC5578940,myb-like protein AA,
LOC5563721,"Y+L amino acid transporter 2, transcript variant X3",
Trnam-cau_4,tRNA-Met,
LOC5576734,"myb-like protein A, transcript variant X1",
LOC5579967,"cellular tumor antigen p53, transcript variant X3",
LOC5579964,"cellular tumor antigen p53, transcript variant X3",
LOC5579954,mite group 2 allergen Gly d 2.01,
LOC5576131,"L-asparaginase, transcript variant X1",
LOC5565189,basic helix-loop-helix transcription factor amos,
LOC5573692,putative alpha-L-fucosidase,
LOC5570254,"myb-like protein AA, transcript variant X2",
LOC5578207,aromatic-L-amino-acid decarboxylase,
LOC5578213,"aromatic-L-amino-acid decarboxylase, transcript variant X3",
LOC5574082,EF-hand calcium-binding domain-containing protein 1,
LOC5577071,"AP-2 complex subunit mu, transcript variant X2",
LOC5570504,AP-3 complex subunit sigma-2,
LOC5570087,"myb-like protein Q, transcript variant X2",
LOC5578957,L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase,
LOC5565650,"D-glucuronyl C5-epimerase, transcript variant X2",
LOC5571822,"tetracycline resistance protein, class D, transcript variant X4",
Trnam-cau_5,tRNA-Met,
Trnam-cau_6,tRNA-Met,
Trnam-cau_7,tRNA-Met,
Trnam-cau_8,tRNA-Met,
LOC5576648,D-aspartate oxidase,
LOC110675977,"lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase, transcript variant X7",
LOC5573486,"myb-like protein AA, transcript variant X1",
LOC5568140,L-ascorbate oxidase,
LOC5579039,sulfotransferase 1 family member D1,
LOC5568868,"myb-like protein A, transcript variant X1",
LOC5572908,Krueppel-like factor luna,
LOC5574042,"cell death-inducing p53-target protein 1, transcript variant X1",
LOC5572211,basic helix-loop-helix neural transcription factor TAP,
LOC5572195,eukaryotic translation initiation factor 3 subunit L,
LOC5565820,transcriptional repressor CTCF,
LOC5575706,L-lactate dehydrogenase,
Trnam-cau_9,tRNA-Met,
Trnam-cau_10,tRNA-Met,
Trnam-cau_11,tRNA-Met,
Trnam-cau_12,tRNA-Met,
Trnam-cau_13,tRNA-Met,
Trnam-cau_14,tRNA-Met,
Trnam-cau_15,tRNA-Met,
Trnam-cau_16,tRNA-Met,
Trnam-cau_17,tRNA-Met,
Trnam-cau_18,tRNA-Met,
Trnam-cau_19,tRNA-Met,
LOC110676307,"L-2-hydroxyglutarate dehydrogenase, mitochondrial",
LOC5563933,"EF-hand calcium-binding domain-containing protein 2, transcript variant X1",
LOC110676342,"EF-hand calcium-binding domain-containing protein 2-like, transcript variant X1",
LOC5578265,UBX domain-containing protein 6,
LOC5578266,"transcription factor AP-1, transcript variant X2",
LOC5574638,"apoptosis-stimulating of p53 protein 2, transcript variant X2",
LOC5574645,"apolipoprotein D, transcript variant X1",
LOC5571687,"longitudinals lacking protein, isoforms A/B/D/L, transcript variant X15",
LOC5569990,"inactivation-no-after-potential D protein, transcript variant X4",
LOC5574388,"protein hu-li tai shao, transcript variant X2",
LOC5571158,"myb-like protein AA, transcript variant X8",
Trnam-cau_20,tRNA-Met,
LOC5565680,"protein bicaudal D, transcript variant X3",
LOC5566353,D-3-phosphoglycerate dehydrogenase,
LOC5574312,L-selectin,
LOC5569192,protein odd-skipped,
LOC5569194,protein sister of odd and bowel,
LOC5571671,mite group 2 allergen Gly d 2.02,
LOC5571670,mite group 2 allergen Gly d 2.02,
LOC5571657,basic helix-loop-helix neural transcription factor TAP,
LOC5568802,UBX domain-containing protein 1,
LOC5578162,"chorion transcription factor Cf2, transcript variant X3",
LOC5565693,transcriptional repressor CTCF,
LOC5565281,L-xylulose reductase,
LOC5565864,"1,5-anhydro-D-fructose reductase",
LOC5570836,probable GDP-L-fucose synthase,
LOC5569444,"Krueppel-like factor luna, transcript variant X2",
LOC5565302,UBX domain-containing protein 7,
LOC5572825,fork head domain transcription factor slp2,
LOC5572372,mite group 2 allergen Lep d 2,
LOC5577542,cyclic AMP-dependent transcription factor ATF-2,
LOC5564023,"myb protein, transcript variant X3",
LOC5573247,"ribonuclease Z, mitochondrial",
LOC5571854,protein l(2)37Cc,
LOC5563940,"aromatic-L-amino-acid decarboxylase, transcript variant X3",
Trnam-cau_21,tRNA-Met,
LOC5578840,"voltage-dependent L-type calcium channel subunit beta-1, transcript variant X19",
LOC5569872,apolipoprotein D,
LOC110675237,apolipoprotein D-like,
LOC110674010,von Willebrand factor D and EGF domain-containing protein-like,
Trnam-cau_22,tRNA-Met,
Trnam-cau_23,tRNA-Met,
Trnam-cau_24,tRNA-Met,
Trnam-cau_25,tRNA-Met,
LOC5572078,"AP-1 complex subunit gamma-1, transcript variant X5",
LOC5569524,ETV5-related protein Ets96B,
LOC5567342,EF-hand domain-containing protein D2 homolog,
LOC5564871,"AP-2 complex subunit alpha, transcript variant X1",
LOC5575371,glycoprotein 3-alpha-L-fucosyltransferase A,
Trnam-cau_26,tRNA-Met,
LOC5575109,"AP-1 complex subunit beta-1, transcript variant X5",
LOC5566371,"AP-1 complex subunit gamma-1, transcript variant X5",
LOC5574411,"dual specificity protein kinase TTK, transcript variant X1",
LOC110678647,"C-myc promoter-binding protein, transcript variant X1",
LOC5564281,AP-2 complex subunit sigma,
LOC5571415,"bicaudal D-related protein homolog, transcript variant X2",
LOC5570074,pair-rule protein odd-paired,
LOC5564520,"D-aminoacyl-tRNA deacylase, transcript variant X1",
LOC5576834,"transcription factor E2f1, transcript variant X1",
LOC5578018,60 kDa SS-A/Ro ribonucleoprotein homolog,
LOC5566173,EF-hand domain-containing protein 1,
LOC5579398,EF-hand calcium-binding domain-containing protein 1,
LOC5564630,"hexosaminidase D, transcript variant X2",
LOC5575031,"p53 and DNA damage-regulated protein 1, transcript variant X2",
LOC5563623,peptidyl-prolyl cis-trans isomerase D,
LOC5569999,"protein polybromo-1, transcript variant X1",
LOC5569995,D-amino-acid oxidase,
LOC5569998,"D-amino-acid oxidase, transcript variant X2",
LOC5572149,apolipoprotein D,
LOC5572150,apolipoprotein D,
LOC5572151,apolipoprotein D,
LOC5572154,"apolipoprotein D, transcript variant X1",
LOC5572148,apolipoprotein D,
LOC5567262,"D-2-hydroxyglutarate dehydrogenase, mitochondrial, transcript variant X2",
LOC5567604,protein Fer3,
LOC5569654,L-ascorbate oxidase,
LOC23687919,"carboxypeptidase D, transcript variant X1",
LOC5572315,EF-hand domain-containing family member C2,
LOC5570890,L-galactose dehydrogenase,
LOC5573599,venom serine protease Bi-VSP,
LOC5573598,venom serine protease Bi-VSP,
LOC5578555,"L-threonine dehydratase catabolic TdcB, transcript variant X2",
LOC5578556,L-threonine ammonia-lyase,
LOC5571398,AP-3 complex subunit beta-1,
LOC5572478,V-type proton ATPase subunit D 1,
LOC5564793,C-Myc-binding protein,
LOC5564798,"ATP synthase subunit d, mitochondrial",
LOC5570011,chorion transcription factor Cf2,
LOC110679519,"disco-interacting protein 2, transcript variant X1",
LOC5570578,"kinase D-interacting substrate of 220 kDa, transcript variant X1",
LOC5576221,cathepsin L,
LOC5573735,phospholipase D1,
LOC5564727,"alpha-L-iduronidase, transcript variant X3",
LOC5570995,chorion transcription factor Cf2,
LOC5578878,protein jim lovell,
LOC5578236,"apolipoprotein D, transcript variant X2",
LOC5577098,"pre-mRNA-splicing regulator female-lethal(2)D, transcript variant X2",
LOC5577466,"histone-lysine N-methyltransferase E(z), transcript variant X2",
Trnam-cau_27,tRNA-Met,
LOC5563827,"Y+L amino acid transporter 2, transcript variant X1",
LOC5568764,AP-1 complex subunit mu-1,
LOC5566305,tubulin-specific chaperone D,
LOC5576206,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial",
LOC5569799,"transcription factor Dp-1, transcript variant X1",
LOC5574783,"high mobility group protein D, transcript variant X1",
LOC5574773,AP-3 complex subunit mu-1,
LOC5571203,sulfotransferase 1 family member D1,
LOC5574813,"transcription factor Ken 2, transcript variant X1",
LOC5578114,"L-threonine 3-dehydrogenase, mitochondrial",
LOC5568514,"transcription factor AP-2-epsilon, transcript variant X3",
LOC110679583,myb-like protein V,
LOC5571922,N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase,
LOC5567885,"sulfotransferase 1 family member D1, transcript variant X1",
LOC5564109,"1,5-anhydro-D-fructose reductase",
LOC5564118,"1,5-anhydro-D-fructose reductase",
LOC5564116,"1,5-anhydro-D-fructose reductase",
LOC5564124,"1,5-anhydro-D-fructose reductase",
LOC5572598,eukaryotic translation initiation factor 3 subunit D-like,
LOC110680308,protein Optix-like,
LOC110680319,protein Peter pan-like,
LOC5580120,negative elongation factor D,
LOC5567135,pair-rule protein odd-paired,
LOC5574244,V-type proton ATPase subunit d 1,
LOC110681005,carboxypeptidase D-like,
LOC110681075,chymotrypsin BI-like,
LOC110681105,"protein hu-li tai shao-like, transcript variant X1",
CFI06_mgt01,tRNA-Met,
