LOC101739075,"homeobox protein Nkx-2.1, transcript variant X1",
LOC101739636,"bromodomain adjacent to zinc finger domain protein 1A, transcript variant X1",
LOC101736439,nuclear export mediator factor NEMF homolog,
LOC101737806,homeobox protein homothorax-like,
LOC101740223,zinc finger protein-like 1 homolog,
LOC101742532,"F-box only protein 11, transcript variant X1",
LOC101746097,gastrula zinc finger protein XlCGF57.1,
LOC101739116,"zinc finger protein OZF, transcript variant X4",
LOC692537,"farnesyltransferase, CAAX box, beta",
LOC101743776,"PR domain zinc finger protein 5, transcript variant X2",
LOC101743215,"zinc finger protein 28, transcript variant X3",
LOC119630599,"myb/SANT-like DNA-binding domain-containing protein 3, transcript variant X1",
LOC101744918,zinc finger protein 774,
LOC101743338,zinc finger FYVE domain-containing protein 26 homolog,
LOC101743056,"homeobox protein MSH-B, transcript variant X3",
LOC101742619,"CXXC-type zinc finger protein 1, transcript variant X2",
LOC101741937,"zinc finger C2HC domain-containing protein 1C, transcript variant X4",
LOC101742485,nuclear pore complex protein Nup133,
LOC101745160,nuclear hormone receptor HR96,
LOC119628415,TATA box-binding protein-associated factor RNA polymerase I subunit B-like,
LOC101736594,"zinc finger protein on ecdysone puffs, transcript variant X1",
LOC101737794,homeobox protein HMX3-B,
LOC100036587,small nuclear ribonucleoprotein sm d2,
LOC101740751,homeobox protein slou,
LOC101741034,"zinc finger protein 391, transcript variant X2",
LOC101741184,"zinc finger protein 391, transcript variant X2",
LOC101741549,zinc finger protein 888,
LOC101741692,RB-associated KRAB zinc finger protein,
LOC101738417,zinc finger protein 37A,
LOC101742422,gastrula zinc finger protein XlCGF17.1,
LOC101739237,homeobox protein Hox-C5a,
LOC101739515,homeobox protein bagpipe,
LOC101739656,homeobox protein Nkx-2.3,
LOC101741743,homeobox protein vab-15,
LOC101736529,homeobox protein MSX-2,
LOC105841786,zinc finger protein 616,
LOC119630631,myb/SANT-like DNA-binding domain-containing protein 3,
LOC101743912,T-cell leukemia homeobox protein 1,
LOC101735539,zinc finger protein 184,
LOC101742287,"F-box/LRR-repeat protein 2, transcript variant X2",
LOC101735602,"paired box protein Pax-5, transcript variant X1",
LOC101745526,hepatocyte nuclear factor 6,
LOC105841689,"nuclear factor 1 B-type, transcript variant X4",
Or,"nuclear orphan receptor, transcript variant X1",
LOC101738651,zinc finger protein rotund-like,
LOC101741559,"zinc finger protein 628, transcript variant X2",
LOC101738787,nuclear factor interleukin-3-regulated protein,
LOC101744829,"homeobox protein ceh-43, transcript variant X2",
LOC119628417,zinc finger protein 484-like,
LOC101747109,fez family zinc finger protein erm,
LOC101742924,"zinc finger protein GLI2, transcript variant X2",
LOC101746416,"forkhead box protein P1, transcript variant X4",
LOC101746135,"gastrula zinc finger protein XlCGF7.1, transcript variant X1",
LOC101742437,zinc finger protein 675,
LOC732941,small nuclear ribonucleoprotein G,
LOC101743315,"retina and anterior neural fold homeobox protein 2, transcript variant X1",
LOC101739054,retinal homeobox protein Rx1,
LOC101739339,"homeobox protein orthopedia, transcript variant X1",
LOC101746739,GATA zinc finger domain-containing protein 1,
LOC101741842,paired box pox-neuro protein,
LOC101746825,"regulation of nuclear pre-mRNA domain-containing protein 2, transcript variant X2",
LOC101745946,F-box/LRR-repeat protein 14,
LOC101736306,nuclear pore glycoprotein p62,
LOC101745996,"photoreceptor-specific nuclear receptor, transcript variant X2",
LOC101735456,"nuclear-pore anchor, transcript variant X1",
LOC101738042,"zinc finger protein 41, transcript variant X3",
LOC119630809,zinc finger protein 26-like,
LOC119628369,zinc finger protein 232-like,
LOC119630836,"zinc finger protein 551-like, transcript variant X1",
LOC119630838,"zinc finger protein 484-like, transcript variant X1",
LOC119630842,zinc finger protein 540-like,
LOC119630849,"zinc finger protein 16-like, transcript variant X2",
LOC119630896,probable small nuclear ribonucleoprotein G,
LOC101744112,zinc finger protein 484,
LOC119631073,zinc finger protein 277-like,
LOC119631077,zinc finger protein 239-like,
LOC119631174,zinc finger protein 1 homolog,
LOC101740565,"Krueppel-like factor luna, transcript variant X1",
LOC101744433,"transcriptional repressor CTCF, transcript variant X1",
LOC101744871,"disco-interacting protein 2, transcript variant X2",
LOC101738006,EF-hand calcium-binding domain-containing protein 1,
LOC101743755,D-3-phosphoglycerate dehydrogenase,
LOC101746219,"L-galactose dehydrogenase, transcript variant X1",
LOC101746325,"Y+L amino acid transporter 2, transcript variant X1",
LOC101744456,"Y+L amino acid transporter 1, transcript variant X2",
LOC101745030,"UBX domain-containing protein 4, transcript variant X1",
Ci-b1,chymotrypsin inhibitor CI-b1,
LOC101739762,"AP-3 complex subunit sigma-2, transcript variant X1",
LOC101739065,high mobility group protein D,
TRNAM-CAU,tRNA-Met,
LOC101744615,protein odd-skipped,
LOC101739560,protein sister of odd and bowel,
LOC101740657,EF-hand domain-containing protein D2 homolog,
LOC101743092,pre-mRNA-splicing regulator female-lethal(2)D,
LOC101737512,"protein jim lovell, transcript variant X2",
LOC693077,L-threonine dehydrogenase,
LOC101737999,"transcription factor Dp-1, transcript variant X1",
TRNAM-CAU_1,tRNA-Met,
LOC100101173,S-adenosyl-L-homocysteine hydrolase,
LOC732966,H+ transporting ATPase V0 subunit D,
LOC101738340,"voltage-dependent L-type calcium channel subunit beta-2, transcript variant X1",
LOC101741294,"serine/threonine-protein phosphatase PP-Z, transcript variant X5",
LOC101742419,"apolipoprotein D, transcript variant X2",
LOC100862771,"ken and barbie protein, transcript variant X1",
LOC101737028,"negative elongation factor D, transcript variant X2",
HSFd,"heat shock factor-d, transcript variant X2",
LOC101736370,gem-associated protein 2,
LOC101745368,"EF-hand calcium-binding domain-containing protein 1, transcript variant X1",
LOC101738701,protein Peter pan,
LOC101743746,"RUN and FYVE domain-containing protein 2, transcript variant X3",
LOC101746741,D-aspartate oxidase,
LOC101736955,GDP-L-fucose synthase,
LOC101740560,"D-aminoacyl-tRNA deacylase, transcript variant X4",
LOC101742412,"glycoprotein 3-alpha-L-fucosyltransferase A, transcript variant X1",
Rli,"ribonuclease L inhibitor homolog, transcript variant X1",
LOC101738995,D-erythronate dehydrogenase,
LOC101745374,"AP-2 complex subunit mu, transcript variant X2",
LOC101735941,SREBP regulating gene protein,
LOC101739513,AP-2 complex subunit alpha,
LOC101742369,EF-hand domain-containing family member C2,
LOC101744869,"carboxypeptidase D, transcript variant X6",
LOC119628832,myb-like protein D,
TRNAM-CAU_2,tRNA-Met,
LOC101741000,"max-like protein X, transcript variant X2",
LOC101738161,"tubulin-specific chaperone D, transcript variant X2",
TRNAM-CAU_3,tRNA-Met,
LOC101736241,L-ascorbate oxidase,
LOC101741683,"kinase D-interacting substrate of 220 kDa B, transcript variant X4",
LOC101743490,"putative alpha-L-fucosidase, transcript variant X1",
Catl-like,cathepsin L like protein,
LOC101742239,"AP-1 complex subunit gamma-1, transcript variant X2",
LOC101739203,apolipoprotein D,
LOC101736603,D-glucuronyl C5-epimerase,
LOC101735723,"ETV5-related protein Ets96B, transcript variant X1",
Bbx-d1,bombyxin D-1,
LOC100101181,H+ transporting ATP synthase subunit d,
LOC101735844,tether containing UBX domain for GLUT4,
FANCL,"Fanconi anemia, complementation group L, transcript variant X1",
LOC101745929,eukaryotic translation initiation factor 3 subunit L,
Hlh54f,basic helix-loop-helix type transcription factor HLH54F,
myc,c-myc,
LOC101745450,"histone-lysine N-methyltransferase E(z), transcript variant X2",
LOC101740791,fork head domain transcription factor slp2,
LOC101746859,UBX domain-containing protein 1,
LOC101745774,"L-2-hydroxyglutarate dehydrogenase, mitochondrial",
LOC692947,L-isoaspartyl protein carboxyl methyltransferase,
Tfap4,"transcription factor AP-4, transcript variant X1",
LOC101735653,fork head domain transcription factor slp2,
LOC101743080,gem-associated protein 5,
cycD,cyclin D,
LOC101738744,"myb-like protein I, transcript variant X1",
ovo,"protein ovo, transcript variant X1",
Ase,achaete-scute-like protein ASE,
LOC101741252,"transcriptional enhancer factor TEF-1, transcript variant X3",
LOC105841810,myb-like protein X,
TRNAM-CAU_4,tRNA-Met,
LOC101739627,"calpain-D, transcript variant X1",
LOC101737046,GDP-D-glucose phosphorylase 1,
LOC101736876,"REPTOR-binding partner, transcript variant X1",
LOC119629496,"AF4/FMR2 family member lilli, transcript variant X5",
LOC101741904,"peptidyl-prolyl cis-trans isomerase D, transcript variant X1",
LOC101737012,AP-1 complex subunit mu-1,
LOC101738259,N-acetylmuramoyl-L-alanine amidase domain-containing protein SAOUHSC_02979,
LOC101743507,dual specificity protein kinase TTK,
LOC101738580,60 kDa SS-A/Ro ribonucleoprotein,
LOC101740461,AP-3 complex subunit mu-1,
LOC101747214,p53 and DNA damage-regulated protein 1,
LOC101743409,AP-3 complex subunit delta,
LOC101743940,EF-hand domain-containing protein 1,
LOC101735927,"carboxypeptidase D, transcript variant X1",
TRNAM-CAU_5,tRNA-Met,
LOC101740826,L-asparaginase,
LOC101740876,AP-1 complex subunit beta-1,
LOC101746052,myb-binding protein 1A,
LOC101742345,apolipoprotein D,
LOC101740085,"max-binding protein MNT, transcript variant X4",
p53,p53 tumor suppressor homolog,
LOC101738291,bicaudal D-related protein homolog,
TRNAM-CAU_6,tRNA-Met,
LOC101736784,"probable low-specificity L-threonine aldolase 2, transcript variant X2",
LOC101744488,"ribonuclease Z, mitochondrial, transcript variant X3",
LOC692842,"Sr protein, transcript variant X1",
LOC732969,dicarbonyl L-xylulose reductase,
LOC101737103,L-xylulose reductase,
Y-d,"yellow-d, transcript variant X1",
LOC101740385,"probable isoaspartyl peptidase/L-asparaginase GA20639, transcript variant X2",
LOC101741032,"sulfotransferase 1 family member D1, transcript variant X3",
LOC101741180,sulfotransferase 1 family member D1-like,
LOC101738044,"L-dopachrome tautomerase yellow-f, transcript variant X2",
LOC101737492,L-dopachrome tautomerase yellow-f,
LOC101737351,L-dopachrome tautomerase yellow-f-like,
LOC101738170,L-dopachrome tautomerase yellow-f2,
LOC101738305,L-dopachrome tautomerase yellow-f2,
LOC101741665,L-dopachrome tautomerase yellow-f2,
LOC101741808,L-dopachrome tautomerase yellow-f2,
LOC101742100,hexosaminidase D,
TRNAM-CAU_7,tRNA-Met,
LOC101744992,"apoptosis-stimulating of p53 protein 1, transcript variant X6",
TRNAM-CAU_8,tRNA-Met,
TRNAM-CAU_9,tRNA-Met,
TRNAM-CAU_10,tRNA-Met,
TRNAM-CAU_11,tRNA-Met,
TRNAM-CAU_12,tRNA-Met,
TRNAM-CAU_13,tRNA-Met,
TRNAM-CAU_14,tRNA-Met,
LOC692891,Myb-MuvB complex subunit Lin-52,
LOC692984,vacuolar ATP synthase subunit D,
LOC101744613,RUN domain-containing protein 1,
LOC101744754,N-methyl-L-tryptophan oxidase,
LOC101740139,"protein bicaudal D, transcript variant X1",
LOC101743915,EF-hand domain-containing family member B,
LOC101745797,myb-like protein D,
LOC101736835,transcription factor jun-D,
LOC100302602,"transcription factor AP-2, transcript variant X3",
LOC733120,vacuolar ATP synthase subunit D,
LOC101737245,D-amino-acid oxidase,
LOC101743168,AP-3 complex subunit beta-2,
LOC101743534,ATP-binding cassette sub-family D member 3,
LOC101739171,"D-2-hydroxyglutarate dehydrogenase, mitochondrial, transcript variant X1",
LOC101744123,basic helix-loop-helix neural transcription factor TAP,
LOC101738837,L-dopachrome tautomerase yellow-f,
LOC105841421,"L-dopachrome tautomerase yellow-f2-like, transcript variant X1",
LOC101738564,L-dopachrome tautomerase yellow-f-like,
LOC101746519,"transcription factor cwo, transcript variant X1",
LOC101740633,D-erythronate dehydrogenase,
LOC101745322,myb-like protein X,
LOC101744893,"SR-related and CTD-associated factor 4, transcript variant X1",
LOC101739940,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial, transcript variant X1",
LOC101740519,c-Myc-binding protein,
LOC101745438,"max dimerization protein 4, transcript variant X2",
Sp1,sex-specific storage-protein SP1,
CatD,cathepsin D,
LOC101739156,"neutral alpha-glucosidase AB-like, transcript variant X1",
LOC101736392,L-sorbose 1-dehydrogenase,
LOC101740817,"protein hu-li tai shao, transcript variant X4",
LOC105841475,myb-like protein J,
LOC101737860,"serine/threonine-protein kinase D1, transcript variant X2",
LOC101744646,AP-2 complex subunit sigma,
LOC101738660,peptidyl-prolyl cis-trans isomerase D,
LOC101745459,apolipoprotein D,
LOC101739993,"L-asparaginase 1, transcript variant X1",
LOC101744012,L-threonine dehydratase catabolic TdcB-like,
LOC101746658,"L-threonine ammonia-lyase, transcript variant X1",
LOC101741659,L-threonine ammonia-lyase,
LOC101740961,L-threonine ammonia-lyase,
LOC101741102,"L-threonine ammonia-lyase, transcript variant X2",
LOC101741242,"L-threonine dehydratase catabolic TdcB, transcript variant X1",
LOC101745754,"ATP synthase subunit d, mitochondrial",
LOC101744549,"protein max, transcript variant X3",
LOC101742020,protein Fer3,
LOC101745406,"myb-like protein X, transcript variant X7",
LOC101746023,"myb-like protein X, transcript variant X1",
LOC101739097,"protein polybromo-1, transcript variant X5",
LOC101743058,hexosaminidase D-like,
LOC101739569,cell death-inducing p53-target protein 1,
CecD,cecropin D,
LOC101740228,cecropin-D-like peptide,
TRNAM-CAU_15,tRNA-Met,
TRNAM-CAU_16,tRNA-Met,
TRNAM-CAU_17,tRNA-Met,
LOC101735553,"ATP-binding cassette sub-family D member, transcript variant X2",
LOC778511,"cathepsin L-like proteinase, transcript variant X1",
TRNAM-CAU_18,tRNA-Met,
TRNAM-CAU_19,tRNA-Met,
LOC101737887,UBX domain-containing protein 6,
Myb,"Myb transcription factor, transcript variant X3",
LOC119630887,protein odd-skipped-like,
LOC119631128,cell death-inducing p53-target protein 1-like,
LOC119631140,glycoprotein 3-alpha-L-fucosyltransferase A-like,
unassigned_gene_13,l-rRNA,
unassigned_gene_16,tRNA-Met,
